,movieId,title,genres_x,year,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres_y,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,id
207,899,singin' in the rain,Comedy|Musical|Romance,1952,Color,Stanley Donen,169.0,103.0,134.0,390.0,Debbie Reynolds,804.0,,Comedy|Musical|Romance,Rita Moreno,150020,2510,Cyd Charisse,0.0,actress|chorus girl|fan|friend|love,http://www.imdb.com/title/tt0045152/?ref_=fn_tt_tt_1,568.0,English,USA,Approved,2540800.0,1952.0,786.0,8.3,1.37,0,4178
208,905,it happened one night,Comedy|Romance,1934, Black and White,Frank Capra,124.0,65.0,964.0,21.0,Alan Hale,380.0,,Comedy|Romance,Claudette Colbert,64888,540,Walter Connolly,1.0,bus|detective|love|money|reporter,http://www.imdb.com/title/tt0025316/?ref_=fn_tt_tt_1,235.0,English,USA,Unrated,325000.0,1934.0,114.0,8.2,1.37,0,4824
209,910,some like it hot,Comedy|Crime,1959, Black and White,Billy Wilder,181.0,120.0,0.0,102.0,Joe E. Brown,105.0,25000000.0,Comedy|Music|Romance,Nehemiah Persoff,175196,527,George Raft,2.0,all girl band|band|cross dressing|musician|yacht,http://www.imdb.com/title/tt0053291/?ref_=fn_tt_tt_1,350.0,English,USA,Not Rated,2883848.0,1959.0,103.0,8.3,1.66,10000,4155
210,912,casablanca,Drama|Romance,1942,Color,Michael Curtiz,242.0,82.0,345.0,269.0,Claude Rains,2000.0,,Drama|Romance|War,Humphrey Bogart,387508,3442,Conrad Veidt,4.0,american expatriate|casablanca morocco|gestapo|police|visa,http://www.imdb.com/title/tt0034583/?ref_=fn_tt_tt_1,1123.0,English,USA,PG,950000.0,1942.0,607.0,8.6,1.37,23000,4526
211,914,my fair lady,Comedy|Drama|Musical|Romance,1964,Color,George Cukor,82.0,170.0,165.0,244.0,Rex Harrison,453.0,72000000.0,Drama|Family|Musical|Romance,Jeremy Brett,66959,1164,Theodore Bikel,1.0,colonel|flower girl|professor|street|wager,http://www.imdb.com/title/tt0058385/?ref_=fn_tt_tt_1,258.0,English,USA,Approved,17000000.0,1964.0,272.0,7.9,2.2,0,2487
212,920,gone with the wind,Drama|Romance|War,1939,Color,Victor Fleming,157.0,226.0,149.0,248.0,George Reeves,503.0,198655278.0,Drama|History|Romance|War,Hattie McDaniel,215340,1862,Thomas Mitchell,1.0,battle of the sexes|gallantry|honesty|indifference|scandal,http://www.imdb.com/title/tt0031381/?ref_=fn_tt_tt_1,706.0,English,USA,G,3977000.0,1939.0,384.0,8.2,1.37,16000,3970
213,924,2001: a space odyssey,Adventure|Drama|Sci-Fi,2001,Color,Stanley Kubrick,285.0,161.0,0.0,73.0,Gary Lockwood,273.0,56715371.0,Adventure|Mystery|Sci-Fi,Keir Dullea,427357,727,Glenn Beck,0.0,ancient astronaut|famous line|message from outer space|monolith|star child,http://www.imdb.com/title/tt0062622/?ref_=fn_tt_tt_1,1736.0,English,UK,G,12000000.0,1968.0,117.0,8.3,2.2,24000,3079
214,928,rebecca,Drama|Mystery|Romance|Thriller,1940, Black and White,Alfred Hitchcock,144.0,130.0,13000.0,333.0,Joan Fontaine,1000.0,,Drama|Film-Noir|Mystery|Thriller,Laurence Olivier,87424,2888,George Sanders,2.0,death|estate|housekeeper|love|monte carlo,http://www.imdb.com/title/tt0032976/?ref_=fn_tt_tt_1,276.0,English,USA,Not Rated,1288000.0,1940.0,991.0,8.2,1.37,0,4474
215,931,spellbound,Mystery|Romance|Thriller,1945,Color,Alfred Hitchcock,97.0,95.0,13000.0,82.0,Rhonda Fleming,472.0,,Film-Noir|Mystery|Romance|Thriller,Norman Lloyd,32927,896,Leo G. Carroll,1.0,amnesia|dream analysis|dream sequence|guilt complex|post traumatic stress disorder,http://www.imdb.com/title/tt0038109/?ref_=fn_tt_tt_1,161.0,English,USA,Unrated,1696377.0,1945.0,239.0,7.6,1.37,0,4410
216,6331,spellbound,Documentary,2002,Color,Alfred Hitchcock,97.0,95.0,13000.0,82.0,Rhonda Fleming,472.0,,Film-Noir|Mystery|Romance|Thriller,Norman Lloyd,32927,896,Leo G. Carroll,1.0,amnesia|dream analysis|dream sequence|guilt complex|post traumatic stress disorder,http://www.imdb.com/title/tt0038109/?ref_=fn_tt_tt_1,161.0,English,USA,Unrated,1696377.0,1945.0,239.0,7.6,1.37,0,4410
217,945,top hat,Comedy|Musical|Romance,1935, Black and White,Mark Sandrich,66.0,81.0,10.0,23.0,Edward Everett Horton,610.0,3000000.0,Comedy|Musical|Romance,Ginger Rogers,13269,824,Eric Blore,2.0,dance|dancer|dancing|horse|tap dancing,http://www.imdb.com/title/tt0027125/?ref_=fn_tt_tt_1,98.0,English,USA,Approved,609000.0,1935.0,172.0,7.8,1.37,1000,4706
218,952,around the world in 80 days,Adventure|Comedy,80,Color,Frank Coraci,188.0,120.0,153.0,447.0,Steve Coogan,1000.0,24004159.0,Action|Adventure|Comedy,Jim Broadbent,68720,3175,Cécile De France,0.0,19th century|around the world|inventor|martial arts|train,http://www.imdb.com/title/tt0327437/?ref_=fn_tt_tt_1,191.0,English,USA,PG,110000000.0,2004.0,1000.0,5.8,2.35,0,271
219,952,around the world in 80 days,Adventure|Comedy,80,Color,Frank Coraci,188.0,120.0,153.0,447.0,Steve Coogan,1000.0,24004159.0,Action|Adventure|Comedy,Jim Broadbent,68722,3175,Cécile De France,0.0,19th century|around the world|inventor|martial arts|train,http://www.imdb.com/title/tt0327437/?ref_=fn_tt_tt_1,191.0,English,USA,PG,110000000.0,2004.0,1000.0,5.8,2.35,0,3587
220,8526,around the world in 80 days,Adventure|Children|Comedy,80,Color,Frank Coraci,188.0,120.0,153.0,447.0,Steve Coogan,1000.0,24004159.0,Action|Adventure|Comedy,Jim Broadbent,68720,3175,Cécile De France,0.0,19th century|around the world|inventor|martial arts|train,http://www.imdb.com/title/tt0327437/?ref_=fn_tt_tt_1,191.0,English,USA,PG,110000000.0,2004.0,1000.0,5.8,2.35,0,271
221,8526,around the world in 80 days,Adventure|Children|Comedy,80,Color,Frank Coraci,188.0,120.0,153.0,447.0,Steve Coogan,1000.0,24004159.0,Action|Adventure|Comedy,Jim Broadbent,68722,3175,Cécile De France,0.0,19th century|around the world|inventor|martial arts|train,http://www.imdb.com/title/tt0327437/?ref_=fn_tt_tt_1,191.0,English,USA,PG,110000000.0,2004.0,1000.0,5.8,2.35,0,3587
222,953,it's a wonderful life,Drama|Fantasy|Romance,1946,Color,Frank Capra,206.0,118.0,964.0,248.0,Lionel Barrymore,488.0,,Drama|Family|Fantasy|Romance,Donna Reed,275720,1844,Thomas Mitchell,0.0,angel|bank|guardian angel|second chance|small town life,http://www.imdb.com/title/tt0038650/?ref_=fn_tt_tt_1,706.0,English,USA,PG,3180000.0,1946.0,275.0,8.6,1.37,41000,4049
223,954,mr. smith goes to washington,Drama,1939, Black and White,Frank Capra,96.0,120.0,964.0,248.0,Jean Arthur,607.0,,Comedy|Drama,Claude Rains,77392,1573,Thomas Mitchell,7.0,camp|corruption|governor|senate|u.s. senate,http://www.imdb.com/title/tt0031679/?ref_=fn_tt_tt_1,245.0,English,USA,Not Rated,1500000.0,1939.0,319.0,8.2,1.37,0,4404
224,968,night of the living dead,Horror|Sci-Fi|Thriller,1968, Black and White,George A. Romero,284.0,96.0,0.0,56.0,Duane Jones,125.0,,Drama|Horror|Mystery,Judith O'Dea,87978,403,S. William Hinzman,5.0,cemetery|farmhouse|radiation|running out of gas|zombie,http://www.imdb.com/title/tt0063350/?ref_=fn_tt_tt_1,580.0,English,USA,Unrated,114000.0,1968.0,108.0,8.0,1.85,0,3887
225,968,night of the living dead,Horror|Sci-Fi|Thriller,1968, Black and White,George A. Romero,284.0,96.0,0.0,56.0,Duane Jones,125.0,,Drama|Horror|Mystery,Judith O'Dea,87978,403,S. William Hinzman,5.0,cemetery|farmhouse|radiation|running out of gas|zombie,http://www.imdb.com/title/tt0063350/?ref_=fn_tt_tt_1,580.0,English,USA,Unrated,114000.0,1968.0,108.0,8.0,1.85,0,4951
226,8225,night of the living dead,Horror,1990, Black and White,George A. Romero,284.0,96.0,0.0,56.0,Duane Jones,125.0,,Drama|Horror|Mystery,Judith O'Dea,87978,403,S. William Hinzman,5.0,cemetery|farmhouse|radiation|running out of gas|zombie,http://www.imdb.com/title/tt0063350/?ref_=fn_tt_tt_1,580.0,English,USA,Unrated,114000.0,1968.0,108.0,8.0,1.85,0,3887
227,8225,night of the living dead,Horror,1990, Black and White,George A. Romero,284.0,96.0,0.0,56.0,Duane Jones,125.0,,Drama|Horror|Mystery,Judith O'Dea,87978,403,S. William Hinzman,5.0,cemetery|farmhouse|radiation|running out of gas|zombie,http://www.imdb.com/title/tt0063350/?ref_=fn_tt_tt_1,580.0,English,USA,Unrated,114000.0,1968.0,108.0,8.0,1.85,0,4951
228,971,cat on a hot tin roof,Drama,1958,Color,Richard Brooks,70.0,108.0,174.0,110.0,Judith Anderson,253.0,,Drama|Romance,Burl Ives,33741,649,Jack Carson,0.0,cancer|football|homosexuality|marriage|mississippi,http://www.imdb.com/title/tt0051459/?ref_=fn_tt_tt_1,141.0,English,USA,Approved,3000000.0,1958.0,197.0,8.1,1.85,0,4061
229,990,maximum risk,Action|Adventure|Thriller,1996,Color,Ringo Lam,50.0,101.0,17.0,218.0,Zach Grenier,900.0,14095303.0,Action|Crime|Mystery|Romance|Thriller,Natasha Henstridge,15814,1634,Paul Ben-Victor,1.0,fbi|fbi agent|mafia|russian mafia|twin,http://www.imdb.com/title/tt0117011/?ref_=fn_tt_tt_1,68.0,English,USA,R,25000000.0,1996.0,246.0,5.4,2.35,503,1964
230,991,michael collins,Drama,1996, Black and White,Neil Jordan,44.0,133.0,277.0,8000.0,Liam Neeson,25000.0,11030963.0,Biography|Drama|Thriller|War,Alan Rickman,24145,48482,Julia Roberts,2.0,ireland|irish|irish civil war|irish free state|sinn fein,http://www.imdb.com/title/tt0117039/?ref_=fn_tt_tt_1,93.0,English,UK,R,28000000.0,1996.0,14000.0,7.1,1.85,0,1979
231,996,last man standing,Action|Crime|Drama|Thriller,1996,Color,,4.0,30.0,,359.0,Kaitlyn Dever,995.0,,Comedy,Hector Elizondo,15114,2465,Nancy Travis,1.0,family relationships|husband wife relationship|live studio audience|sitcom|three word title,http://www.imdb.com/title/tt1828327/?ref_=fn_tt_tt_1,87.0,English,USA,TV-PG,,,363.0,7.4,16.0,0,645
232,998,set it off,Action|Crime,1996,Color,F. Gary Gray,29.0,123.0,473.0,685.0,Jada Pinkett Smith,890.0,36049108.0,Action|Crime|Drama|Romance|Thriller,Vivica A. Fox,10139,3661,Blair Underwood,4.0,bank|black comedy|main characters killed off|money|robbery,http://www.imdb.com/title/tt0117603/?ref_=fn_tt_tt_1,70.0,English,USA,R,9000000.0,1996.0,851.0,6.8,2.35,0,3284
233,1003,extreme measures,Drama|Thriller,1996,Color,Michael Apted,47.0,118.0,150.0,182.0,Paul Guilfoyle,24000.0,17305211.0,Crime|Drama|Mystery|Thriller,J.K. Simmons,14066,24547,Bill Nunn,0.0,cartoon on tv|doctor|emergency room|hospital|nudity,http://www.imdb.com/title/tt0116259/?ref_=fn_tt_tt_1,75.0,English,USA,R,38000000.0,1996.0,210.0,6.1,2.35,352,1355
234,1019,"20,000 leagues under the sea",Adventure|Drama|Sci-Fi,20,Color,Richard Fleischer,69.0,127.0,130.0,51.0,Robert J. Wilke,617.0,,Adventure|Drama|Family|Fantasy|Sci-Fi,James Mason,22123,799,Paul Lukas,0.0,captain|expedition|sea|submarine|whale,http://www.imdb.com/title/tt0046672/?ref_=fn_tt_tt_1,108.0,English,USA,Approved,5000000.0,1954.0,53.0,7.2,1.37,0,3711
235,1019,"20,000 leagues under the sea",Adventure|Drama|Sci-Fi,20,Color,Richard Fleischer,69.0,127.0,130.0,51.0,Robert J. Wilke,618.0,,Adventure|Drama|Family|Fantasy|Sci-Fi,James Mason,22124,800,Paul Lukas,0.0,captain|expedition|sea|submarine|whale,http://www.imdb.com/title/tt0046672/?ref_=fn_tt_tt_1,108.0,English,USA,Approved,5000000.0,1954.0,53.0,7.2,1.37,0,4894
236,62383,"20,000 leagues under the sea",Action|Adventure|Sci-Fi,20,Color,Richard Fleischer,69.0,127.0,130.0,51.0,Robert J. Wilke,617.0,,Adventure|Drama|Family|Fantasy|Sci-Fi,James Mason,22123,799,Paul Lukas,0.0,captain|expedition|sea|submarine|whale,http://www.imdb.com/title/tt0046672/?ref_=fn_tt_tt_1,108.0,English,USA,Approved,5000000.0,1954.0,53.0,7.2,1.37,0,3711
237,62383,"20,000 leagues under the sea",Action|Adventure|Sci-Fi,20,Color,Richard Fleischer,69.0,127.0,130.0,51.0,Robert J. Wilke,618.0,,Adventure|Drama|Family|Fantasy|Sci-Fi,James Mason,22124,800,Paul Lukas,0.0,captain|expedition|sea|submarine|whale,http://www.imdb.com/title/tt0046672/?ref_=fn_tt_tt_1,108.0,English,USA,Approved,5000000.0,1954.0,53.0,7.2,1.37,0,4894
238,102190,"20,000 leagues under the sea",Adventure|Romance|Sci-Fi,20,Color,Richard Fleischer,69.0,127.0,130.0,51.0,Robert J. Wilke,617.0,,Adventure|Drama|Family|Fantasy|Sci-Fi,James Mason,22123,799,Paul Lukas,0.0,captain|expedition|sea|submarine|whale,http://www.imdb.com/title/tt0046672/?ref_=fn_tt_tt_1,108.0,English,USA,Approved,5000000.0,1954.0,53.0,7.2,1.37,0,3711
239,102190,"20,000 leagues under the sea",Adventure|Romance|Sci-Fi,20,Color,Richard Fleischer,69.0,127.0,130.0,51.0,Robert J. Wilke,618.0,,Adventure|Drama|Family|Fantasy|Sci-Fi,James Mason,22124,800,Paul Lukas,0.0,captain|expedition|sea|submarine|whale,http://www.imdb.com/title/tt0046672/?ref_=fn_tt_tt_1,108.0,English,USA,Approved,5000000.0,1954.0,53.0,7.2,1.37,0,4894
240,114130,"20,000 leagues under the sea",Romance|Sci-Fi,20,Color,Richard Fleischer,69.0,127.0,130.0,51.0,Robert J. Wilke,617.0,,Adventure|Drama|Family|Fantasy|Sci-Fi,James Mason,22123,799,Paul Lukas,0.0,captain|expedition|sea|submarine|whale,http://www.imdb.com/title/tt0046672/?ref_=fn_tt_tt_1,108.0,English,USA,Approved,5000000.0,1954.0,53.0,7.2,1.37,0,3711
241,114130,"20,000 leagues under the sea",Romance|Sci-Fi,20,Color,Richard Fleischer,69.0,127.0,130.0,51.0,Robert J. Wilke,618.0,,Adventure|Drama|Family|Fantasy|Sci-Fi,James Mason,22124,800,Paul Lukas,0.0,captain|expedition|sea|submarine|whale,http://www.imdb.com/title/tt0046672/?ref_=fn_tt_tt_1,108.0,English,USA,Approved,5000000.0,1954.0,53.0,7.2,1.37,0,4894
242,1020,cool runnings,Comedy,1993, Black and White,Jon Turteltaub,39.0,98.0,226.0,496.0,Leon,953.0,68856263.0,Adventure|Comedy|Family|Sport,Doug E. Doug,69733,2496,Malik Yoba,1.0,bobsled|coach|jamaica|olympic games|olympics,http://www.imdb.com/title/tt0106611/?ref_=fn_tt_tt_1,97.0,English,USA,PG,15000000.0,1993.0,730.0,6.9,1.85,0,2769
243,1022,cinderella,Animation|Children|Fantasy|Musical|Romance,1950,Color,Kenneth Branagh,343.0,105.0,0.0,502.0,Derek Jacobi,2000.0,201148159.0,Drama|Family|Fantasy|Romance,Hayley Atwell,103737,4671,Lily James,1.0,dress|duke|fairy godmother|fairy tale|pumpkin,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,322.0,English,USA,PG,95000000.0,2015.0,520.0,7.0,2.35,56000,336
244,1022,cinderella,Animation|Children|Fantasy|Musical|Romance,1950,Color,Kenneth Branagh,343.0,105.0,0.0,502.0,Derek Jacobi,2000.0,201148159.0,Drama|Family|Fantasy|Romance,Hayley Atwell,103749,4671,Lily James,1.0,dress|duke|fairy godmother|fairy tale|pumpkin,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,323.0,English,USA,PG,95000000.0,2015.0,520.0,7.0,2.35,56000,4141
245,63239,cinderella,Children|Fantasy|Musical|Romance,1997,Color,Kenneth Branagh,343.0,105.0,0.0,502.0,Derek Jacobi,2000.0,201148159.0,Drama|Family|Fantasy|Romance,Hayley Atwell,103737,4671,Lily James,1.0,dress|duke|fairy godmother|fairy tale|pumpkin,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,322.0,English,USA,PG,95000000.0,2015.0,520.0,7.0,2.35,56000,336
246,63239,cinderella,Children|Fantasy|Musical|Romance,1997,Color,Kenneth Branagh,343.0,105.0,0.0,502.0,Derek Jacobi,2000.0,201148159.0,Drama|Family|Fantasy|Romance,Hayley Atwell,103749,4671,Lily James,1.0,dress|duke|fairy godmother|fairy tale|pumpkin,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,323.0,English,USA,PG,95000000.0,2015.0,520.0,7.0,2.35,56000,4141
247,111901,cinderella,Fantasy|Romance,1914,Color,Kenneth Branagh,343.0,105.0,0.0,502.0,Derek Jacobi,2000.0,201148159.0,Drama|Family|Fantasy|Romance,Hayley Atwell,103737,4671,Lily James,1.0,dress|duke|fairy godmother|fairy tale|pumpkin,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,322.0,English,USA,PG,95000000.0,2015.0,520.0,7.0,2.35,56000,336
248,111901,cinderella,Fantasy|Romance,1914,Color,Kenneth Branagh,343.0,105.0,0.0,502.0,Derek Jacobi,2000.0,201148159.0,Drama|Family|Fantasy|Romance,Hayley Atwell,103749,4671,Lily James,1.0,dress|duke|fairy godmother|fairy tale|pumpkin,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,323.0,English,USA,PG,95000000.0,2015.0,520.0,7.0,2.35,56000,4141
249,111961,cinderella,Animation|Children|Fantasy|Romance,1994,Color,Kenneth Branagh,343.0,105.0,0.0,502.0,Derek Jacobi,2000.0,201148159.0,Drama|Family|Fantasy|Romance,Hayley Atwell,103737,4671,Lily James,1.0,dress|duke|fairy godmother|fairy tale|pumpkin,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,322.0,English,USA,PG,95000000.0,2015.0,520.0,7.0,2.35,56000,336
250,111961,cinderella,Animation|Children|Fantasy|Romance,1994,Color,Kenneth Branagh,343.0,105.0,0.0,502.0,Derek Jacobi,2000.0,201148159.0,Drama|Family|Fantasy|Romance,Hayley Atwell,103749,4671,Lily James,1.0,dress|duke|fairy godmother|fairy tale|pumpkin,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,323.0,English,USA,PG,95000000.0,2015.0,520.0,7.0,2.35,56000,4141
251,130073,cinderella,Adventure|Children|Drama|Sci-Fi,2015,Color,Kenneth Branagh,343.0,105.0,0.0,502.0,Derek Jacobi,2000.0,201148159.0,Drama|Family|Fantasy|Romance,Hayley Atwell,103737,4671,Lily James,1.0,dress|duke|fairy godmother|fairy tale|pumpkin,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,322.0,English,USA,PG,95000000.0,2015.0,520.0,7.0,2.35,56000,336
252,130073,cinderella,Adventure|Children|Drama|Sci-Fi,2015,Color,Kenneth Branagh,343.0,105.0,0.0,502.0,Derek Jacobi,2000.0,201148159.0,Drama|Family|Fantasy|Romance,Hayley Atwell,103749,4671,Lily James,1.0,dress|duke|fairy godmother|fairy tale|pumpkin,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,323.0,English,USA,PG,95000000.0,2015.0,520.0,7.0,2.35,56000,4141
253,1027,robin hood: prince of thieves,Adventure|Drama,1991,Color,Kevin Reynolds,67.0,155.0,58.0,720.0,Morgan Freeman,25000.0,165500000.0,Action|Adventure|Drama|Romance,Alan Rickman,145257,38518,Michael Wincott,0.0,balladeer|crusades|england|king|modern minstrel,http://www.imdb.com/title/tt0102798/?ref_=fn_tt_tt_1,322.0,English,USA,PG-13,48000000.0,1991.0,11000.0,6.9,1.85,0,929
254,1028,mary poppins,Children|Comedy|Fantasy|Musical,1964,Color,Robert Stevenson,145.0,139.0,55.0,266.0,Glynis Johns,382.0,102300000.0,Comedy|Family|Fantasy|Musical,Ed Wynn,107408,2045,Elsa Lanchester,2.0,banker|female protagonist|live action and animation|magic|nanny,http://www.imdb.com/title/tt0058331/?ref_=fn_tt_tt_1,259.0,English,USA,Approved,6000000.0,1964.0,279.0,7.8,1.66,0,3585
255,1030,pete's dragon,Adventure|Animation|Children|Musical,1977,Color,David Lowery,78.0,102.0,38.0,190.0,Oona Laurence,3000.0,,Adventure|Family|Fantasy,Bryce Dallas Howard,408,3691,Isiah Whitlock Jr.,0.0,,http://www.imdb.com/title/tt2788732/?ref_=fn_tt_tt_1,6.0,English,USA,PG,65000000.0,2016.0,424.0,7.3,2.35,21000,3129
256,1032,alice in wonderland,Adventure|Animation|Children|Fantasy|Musical,1951,Color,Tim Burton,451.0,108.0,13000.0,11000.0,Alan Rickman,40000.0,334185206.0,Adventure|Family|Fantasy,Johnny Depp,306320,79957,Anne Hathaway,0.0,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion,http://www.imdb.com/title/tt1014759/?ref_=fn_tt_tt_1,736.0,English,USA,PG,200000000.0,2010.0,25000.0,6.5,1.85,24000,33
257,1032,alice in wonderland,Adventure|Animation|Children|Fantasy|Musical,1951,Color,Tim Burton,451.0,108.0,13000.0,11000.0,Alan Rickman,40000.0,334185206.0,Adventure|Family|Fantasy,Johnny Depp,306336,79957,Anne Hathaway,0.0,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion,http://www.imdb.com/title/tt1014759/?ref_=fn_tt_tt_1,736.0,English,USA,PG,200000000.0,2010.0,25000.0,6.5,1.85,24000,4128
258,31490,alice in wonderland,Adventure|Comedy|Fantasy,1999,Color,Tim Burton,451.0,108.0,13000.0,11000.0,Alan Rickman,40000.0,334185206.0,Adventure|Family|Fantasy,Johnny Depp,306320,79957,Anne Hathaway,0.0,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion,http://www.imdb.com/title/tt1014759/?ref_=fn_tt_tt_1,736.0,English,USA,PG,200000000.0,2010.0,25000.0,6.5,1.85,24000,33
259,31490,alice in wonderland,Adventure|Comedy|Fantasy,1999,Color,Tim Burton,451.0,108.0,13000.0,11000.0,Alan Rickman,40000.0,334185206.0,Adventure|Family|Fantasy,Johnny Depp,306336,79957,Anne Hathaway,0.0,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion,http://www.imdb.com/title/tt1014759/?ref_=fn_tt_tt_1,736.0,English,USA,PG,200000000.0,2010.0,25000.0,6.5,1.85,24000,4128
260,53771,alice in wonderland,Adventure|Children|Fantasy,1985,Color,Tim Burton,451.0,108.0,13000.0,11000.0,Alan Rickman,40000.0,334185206.0,Adventure|Family|Fantasy,Johnny Depp,306320,79957,Anne Hathaway,0.0,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion,http://www.imdb.com/title/tt1014759/?ref_=fn_tt_tt_1,736.0,English,USA,PG,200000000.0,2010.0,25000.0,6.5,1.85,24000,33
261,53771,alice in wonderland,Adventure|Children|Fantasy,1985,Color,Tim Burton,451.0,108.0,13000.0,11000.0,Alan Rickman,40000.0,334185206.0,Adventure|Family|Fantasy,Johnny Depp,306336,79957,Anne Hathaway,0.0,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion,http://www.imdb.com/title/tt1014759/?ref_=fn_tt_tt_1,736.0,English,USA,PG,200000000.0,2010.0,25000.0,6.5,1.85,24000,4128
262,74789,alice in wonderland,Adventure|Fantasy|IMAX,2010,Color,Tim Burton,451.0,108.0,13000.0,11000.0,Alan Rickman,40000.0,334185206.0,Adventure|Family|Fantasy,Johnny Depp,306320,79957,Anne Hathaway,0.0,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion,http://www.imdb.com/title/tt1014759/?ref_=fn_tt_tt_1,736.0,English,USA,PG,200000000.0,2010.0,25000.0,6.5,1.85,24000,33
263,74789,alice in wonderland,Adventure|Fantasy|IMAX,2010,Color,Tim Burton,451.0,108.0,13000.0,11000.0,Alan Rickman,40000.0,334185206.0,Adventure|Family|Fantasy,Johnny Depp,306336,79957,Anne Hathaway,0.0,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion,http://www.imdb.com/title/tt1014759/?ref_=fn_tt_tt_1,736.0,English,USA,PG,200000000.0,2010.0,25000.0,6.5,1.85,24000,4128
264,80748,alice in wonderland,Adventure|Children|Fantasy,1933,Color,Tim Burton,451.0,108.0,13000.0,11000.0,Alan Rickman,40000.0,334185206.0,Adventure|Family|Fantasy,Johnny Depp,306320,79957,Anne Hathaway,0.0,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion,http://www.imdb.com/title/tt1014759/?ref_=fn_tt_tt_1,736.0,English,USA,PG,200000000.0,2010.0,25000.0,6.5,1.85,24000,33
265,80748,alice in wonderland,Adventure|Children|Fantasy,1933,Color,Tim Burton,451.0,108.0,13000.0,11000.0,Alan Rickman,40000.0,334185206.0,Adventure|Family|Fantasy,Johnny Depp,306336,79957,Anne Hathaway,0.0,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion,http://www.imdb.com/title/tt1014759/?ref_=fn_tt_tt_1,736.0,English,USA,PG,200000000.0,2010.0,25000.0,6.5,1.85,24000,4128
